Index,Sim Date Time,ChSOC0,ChvBatt0,ChSOC1,ChvBatt1,ChSOC2,ChvBatt2,ChSOC3,ChvBatt3
85,2022-06-28 11:43:06,0.202125052,3.435034142,0.252125075,3.486211552,0.302125179,3.536635523,0.322125041,3.549581182
86,2022-06-28 11:43:06,0.202150052,3.43507571,0.252150076,3.486251684,0.302150181,3.536675143,0.322150041,3.549609813
87,2022-06-28 11:43:06,0.202175053,3.435116175,0.252175077,3.486291675,0.302175184,3.536714737,0.322175042,3.549638637
88,2022-06-28 11:43:06,0.202200054,3.435157458,0.252200078,3.486331291,0.302200185,3.536754308,0.322200042,3.549667545
89,2022-06-28 11:43:06,0.202225054,3.43519848,0.252225079,3.486371586,0.302225188,3.536793157,0.322225043,3.549696099
90,2022-06-28 11:43:06,0.202250055,3.435239479,0.25225008,3.486411508,0.30225019,3.536833022,0.322250043,3.549724846
91,2022-06-28 11:43:07,0.202275055,3.435280337,0.252275081,3.48645129,0.302275192,3.536872517,0.322275044,3.549753458
92,2022-06-28 11:43:07,0.202300055,3.435321292,0.252300082,3.486491048,0.302300194,3.536911522,0.322300044,3.549782044
93,2022-06-28 11:43:07,0.202325056,3.435362106,0.252325083,3.4865309,0.302325196,3.536950849,0.322325045,3.549810604
94,2022-06-28 11:43:07,0.202350057,3.435403499,0.252350084,3.486571081,0.302350198,3.536990383,0.322350045,3.549839357
95,2022-06-28 11:43:07,0.202375057,3.43544403,0.252375085,3.486610537,0.302375199,3.537029313,0.322375046,3.549867427
96,2022-06-28 11:43:07,0.202400058,3.435484899,0.252400087,3.486650438,0.302400201,3.537068449,0.322400047,3.549896238
97,2022-06-28 11:43:07,0.202425059,3.435526107,0.252425087,3.486690316,0.302425203,3.537108022,0.322425047,3.549924695
98,2022-06-28 11:43:07,0.202450059,3.435566694,0.252450088,3.486729704,0.302450206,3.537147224,0.322450048,3.549953017
99,2022-06-28 11:43:08,0.202475059,3.435607379,0.252475088,3.486769654,0.302475208,3.537186517,0.322475048,3.549981422
100,2022-06-28 11:43:08,0.20250006,3.435648041,0.252500089,3.486808995,0.302500211,3.537225554,0.322500048,3.550009583
101,2022-06-28 11:43:08,0.20252506,3.435688803,0.252525091,3.486849017,0.302525213,3.537265145,0.322525049,3.550038046
102,2022-06-28 11:43:08,0.20255006,3.435729663,0.252550092,3.486888783,0.302550215,3.537303902,0.32255005,3.550066593
103,2022-06-28 11:43:08,0.20257506,3.435770022,0.252575093,3.486928292,0.302575217,3.537342749,0.322575049,3.550094896
104,2022-06-28 11:43:08,0.202600061,3.435810958,0.252600094,3.486968013,0.302600219,3.537382034,0.322600049,3.550122626
105,2022-06-28 11:43:08,0.202625061,3.435852115,0.252625095,3.487007359,0.302625222,3.537420947,0.322625049,3.550151095
106,2022-06-28 11:43:08,0.202650063,3.435892531,0.252650095,3.487047152,0.302650223,3.537460067,0.32265005,3.55017943
107,2022-06-28 11:43:08,0.202675063,3.435933405,0.252675097,3.487086219,0.302675226,3.537498815,0.32267505,3.55020785
108,2022-06-28 11:43:09,0.202700064,3.435973899,0.252700098,3.487126317,0.302700228,3.537538117,0.322700051,3.550235697
109,2022-06-28 11:43:09,0.202725064,3.436014491,0.252725099,3.487165692,0.30272523,3.537576701,0.322725051,3.550264394
110,2022-06-28 11:43:09,0.202750064,3.43605458,0.2527501,3.487205044,0.302750233,3.537615607,0.322750052,3.550291973
111,2022-06-28 11:43:09,0.202775065,3.436095128,0.2527751,3.487244373,0.302775235,3.537654952,0.322775052,3.550320181
112,2022-06-28 11:43:09,0.202800065,3.436136136,0.252800101,3.487283562,0.302800237,3.537693579,0.322800053,3.550348255
113,2022-06-28 11:43:09,0.202825066,3.436176403,0.252825102,3.487323196,0.302825239,3.537732181,0.322825054,3.550376523
114,2022-06-28 11:43:09,0.202850067,3.436217128,0.252850103,3.487362809,0.302850241,3.537771106,0.322850055,3.550404767
115,2022-06-28 11:43:09,0.202875068,3.436257593,0.252875104,3.487402048,0.302875244,3.537810122,0.322875056,3.550432439
116,2022-06-28 11:43:09,0.202900069,3.436298037,0.252900106,3.487441265,0.302900246,3.537848884,0.322900056,3.550460633
117,2022-06-28 11:43:10,0.20292507,3.43633846,0.252925107,3.487481045,0.302925248,3.53788739,0.322925057,3.550488474
118,2022-06-28 11:43:10,0.202950072,3.436379102,0.252950108,3.487519985,0.302950251,3.537925987,0.322950057,3.550516181
119,2022-06-28 11:43:10,0.202975072,3.436419604,0.252975109,3.487559252,0.302975253,3.537965253,0.322975058,3.550543971
120,2022-06-28 11:43:10,0.203000072,3.436459243,0.25300011,3.487598263,0.303000254,3.538003457,0.323000059,3.550572284
121,2022-06-28 11:43:10,0.203025073,3.436499701,0.25302511,3.48763772,0.303025257,3.53804175,0.32302506,3.550600136
122,2022-06-28 11:43:10,0.203050073,3.436540019,0.253050111,3.487676453,0.303050258,3.538080828,0.32305006,3.550627854
123,2022-06-28 11:43:10,0.203075074,3.436580315,0.253075112,3.487716216,0.303075261,3.53811919,0.32307506,3.550655328
124,2022-06-28 11:43:10,0.203100075,3.436620831,0.253100113,3.487755022,0.303100262,3.538158105,0.323100061,3.550683324
125,2022-06-28 11:43:11,0.203125076,3.436661087,0.253125114,3.48779439,0.303125265,3.538196073,0.323125061,3.550711186
126,2022-06-28 11:43:11,0.203150076,3.436701202,0.253150115,3.487833621,0.303150267,3.538235055,0.323150061,3.550738478
127,2022-06-28 11:43:11,0.203175077,3.436741537,0.253175116,3.487872595,0.303175269,3.538273553,0.323175062,3.5507664
128,2022-06-28 11:43:11,0.203200078,3.43678161,0.253200116,3.487911782,0.30320027,3.538311796,0.323200062,3.550794408
129,2022-06-28 11:43:11,0.203225078,3.436821783,0.253225117,3.487950245,0.303225272,3.53835013,0.323225063,3.550821627
130,2022-06-28 11:43:11,0.203250078,3.436861695,0.253250117,3.48798962,0.303250274,3.53838867,0.323250063,3.550849586
131,2022-06-28 11:43:11,0.203275079,3.436901826,0.253275119,3.48802839,0.303275276,3.538427072,0.323275064,3.550877195
132,2022-06-28 11:43:11,0.203300079,3.436942297,0.253300119,3.48806784,0.303300278,3.538465566,0.323300065,3.55090456
